CM004353.2	165603259		
CM004350.2	229969068		
CM004353.2	161219830	gene:Zm00001d038753	Ubiquitin domain-containing protein
CM004350.2	222202846		
CM004350.2	164982956	gene:Zm00001d042343	CBS domain-containing protein CBSX6
CM004348.2	241217174	gene:Zm00001d032810	CHY-type/CTCHY-type/RING-type Zinc finger protein
CM004357.2	141678095	gene:Zm00001d026311	NAD(P)-binding Rossmann-fold superfamily protein
CM004357.2	144133874	gene:Zm00001d026447	Dehydration responsive element binding protein%253B Putative AP2/EREBP transcription factor superfamily protein
CM004352.2	168313775	gene:Zm00001d016588	Glycerophosphodiester phosphodiesterase GDPD2
CM004353.2	136462022	gene:Zm00001d037816	C4-dicarboxylate transporter/malic acid transport protein isoform 1%253B C4-dicarboxylate transporter/malic acid transport protein isoform 2
CM004350.2	222870453		
CM004357.2	144858355	gene:Zm00001d026487	Protein KAKU4
CM004355.2	5401641	gene:Zm00001d008340	alpha/beta-Hydrolases superfamily protein
CM004357.2	142775780	gene:Zm00001d026377	Organic cation/carnitine transporter 4
CM004352.2	19887507	gene:Zm00001d013778	Lysine--tRNA ligase
CM004350.2	36075832		
CM004353.2	167228835	gene:Zm00001d039071	Cupredoxin superfamily protein
CM004349.2	212062865	gene:Zm00001d006628	Protein TIME FOR COFFEE
CM004357.2	13187325	gene:Zm00001d023669	Putative NAC domain transcription factor superfamily protein
CM004357.2	136994492	gene:Zm00001d026097	Transcription factor bHLH157
CM004357.2	7734606	gene:Zm00001d023513	exocyst subunit exo70 family protein C1
CM004353.2	99213685	gene:Zm00001d036832	null
CM004350.2	172580201	gene:Zm00001d042551	Integrin-linked protein kinase family
CM004356.2	159532461	gene:Zm00001d048440	Beta-galactosidase 5
CM004349.2	242350911	gene:Zm00001d007845	Formin-like protein 18
CM004350.2	222879476		
CM004352.2	20225295	gene:Zm00001d013795	Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein
CM004357.2	134180750	gene:Zm00001d025981	RNA-binding (RRM/RBD/RNP motifs) family protein
CM004349.2	1183143	gene:Zm00001d001807	null
CM004357.2	140604641	gene:Zm00001d026257	Mannosyl-oligosaccharide 12-alpha-mannosidase MNS1
CM004357.2	136991925	gene:Zm00001d026097	Transcription factor bHLH157
CM004353.2	163606213	gene:Zm00001d038860	AT5g56980/MHM17_10
CM004357.2	142775906	gene:Zm00001d026377	Organic cation/carnitine transporter 4
CM004349.2	230289835		
CM004349.2	230293832		
CM004350.2	26286931		
CM004352.2	175266843	gene:Zm00001d016783	stress-induced protein kinase1
CM004350.2	219659545	gene:Zm00001d043955	Eukaryotic translation initiation factor 3 subunit D
CM004352.2	18941361	gene:Zm00001d013750	ATPase E1
CM004348.2	62884567	gene:Zm00001d029215	Villin-2
CM004348.2	303072630	gene:Zm00001d034668	Chaperone DnaJ-domain superfamily protein
CM004350.2	164982802	gene:Zm00001d042343	CBS domain-containing protein CBSX6
CM004350.2	222202474		
CM004357.2	142775909	gene:Zm00001d026377	Organic cation/carnitine transporter 4
CM004353.2	161220108	gene:Zm00001d038753	Ubiquitin domain-containing protein
CM004354.2	158010036	gene:Zm00001d021661	Brittle stalk-2-like protein 5
CM004353.2	161617088	gene:Zm00001d038772	CCCH transcription factor%253B CCCH transcription factor isoform 1%253B CCCH transcription factor isoform 2
CM004356.2	132986505	gene:Zm00001d047453	Villin-2
CM004356.2	159532701	gene:Zm00001d048440	Beta-galactosidase 5
CM004356.2	159532380	gene:Zm00001d048440	Beta-galactosidase 5
CM004356.2	141514676	gene:Zm00001d047699	U2 small nuclear ribonucleoprotein B''
CM004350.2	220915898	gene:Zm00001d043992	bZIP transcription factor1
CM004350.2	222202255		
CM004353.2	161439007	gene:Zm00001d038765	Anthocyanidin 5%252C3-O-glucosyltransferase
CM004349.2	46926564	gene:Zm00001d003531	Glutamate decarboxylase
CM004352.2	177700525	gene:Zm00001d016846	null
CM004353.2	120936219		
CM004353.2	161265292	gene:Zm00001d038756	Protein LIKE COV 1
CM004349.2	202435663	gene:Zm00001d006231	PLC-like phosphodiesterases superfamily protein
CM004355.2	177265992	gene:Zm00001d012522	Calcium uniporter protein 5 mitochondrial
CM004356.2	6099095	gene:Zm00001d044863	null
CM004348.2	21146096	gene:Zm00001d028019	Serine carboxypeptidase-like 40
CM004354.2	133629406	gene:Zm00001d020839	null
CM004352.2	70702905	gene:Zm00001d014957	Translationally-controlled tumor protein homolog
CM004349.2	172358296		
CM004352.2	182369760	gene:Zm00001d017034	Fimbrin-1
CM004349.2	234597005	gene:Zm00001d007573	CDK5RAP1-like protein
CM004349.2	202435667	gene:Zm00001d006231	PLC-like phosphodiesterases superfamily protein
CM004349.2	202435664	gene:Zm00001d006231	PLC-like phosphodiesterases superfamily protein
CM004353.2	161268960		
CM004357.2	130616475	gene:Zm00001d025824	Putative lung seven transmembrane receptor family protein
CM004351.2	180098490	gene:Zm00001d051886	Putative MATE efflux family protein
CM004350.2	62289327	gene:Zm00001d040735	Alkaline/neutral invertase A mitochondrial
CM004349.2	173925636	gene:Zm00001d005426	CRIB domain-containing protein RIC1
CM004349.2	240090879	gene:Zm00001d007802	Protein WVD2-like 3
CM004355.2	171349515	gene:Zm00001d012199	CLP protease regulatory subunit CLPX3 mitochondrial
CM004353.2	60179248		
CM004357.2	144918744	gene:Zm00001d026489	OSJNBb0022F16.11 protein%3B  protein
CM004353.2	93488208	gene:Zm00001d036672	Clathrin assembly protein
CM004352.2	219668927	gene:Zm00001d018443	Ankyrin repeat family protein
CM004353.2	161222429	gene:Zm00001d038753	Ubiquitin domain-containing protein
CM004353.2	163695790	gene:Zm00001d038864	DUF1639 family protein
CM004349.2	6895267	gene:Zm00001d002163	Diacylglycerol kinase 5
CM004350.2	222202466		
CM004357.2	141168563	gene:Zm00001d026285	OSJNBa0070C17.17 protein%3B  protein
CM004349.2	74555896		
CM004349.2	230289561		
CM004350.2	222803910	gene:Zm00001d044045	GDSL esterase/lipase
CM004357.2	143395598	gene:Zm00001d026396	Formation of crista junctions protein 1
CM004357.2	138237110		
CM004357.2	141357073	gene:Zm00001d026293	Gamma-aminobutyrate transaminase POP2 mitochondrial
CM004350.2	222202812		
CM004348.2	186743610	gene:Zm00001d031282	null
CM004352.2	168313778	gene:Zm00001d016588	Glycerophosphodiester phosphodiesterase GDPD2
CM004352.2	219668936	gene:Zm00001d018443	Ankyrin repeat family protein
CM004350.2	222327943	gene:Zm00001d044033	TRICHOME BIREFRINGENCE-LIKE 20
CM004357.2	13187310	gene:Zm00001d023669	Putative NAC domain transcription factor superfamily protein
CM004349.2	74555893		
CM004349.2	46926561	gene:Zm00001d003531	Glutamate decarboxylase
CM004348.2	134317233		
CM004356.2	159532376	gene:Zm00001d048440	Beta-galactosidase 5
CM004349.2	181243726		
CM004348.2	53126801		
CM004350.2	224979729	gene:Zm00001d044136	Glycerol-3-phosphate acyltransferase 1
CM004349.2	46926660	gene:Zm00001d003531	Glutamate decarboxylase
CM004353.2	85147709	gene:Zm00001d036459	Protein kinase superfamily protein
CM004350.2	217934551	gene:Zm00001d043889	Rop guanine nucleotide exchange factor 9
CM004349.2	163060772	gene:Zm00001d005189	Cadmium/zinc-transporting ATPase HMA2
CM004354.2	25618466	gene:Zm00001d019290	null
CM004349.2	163060367	gene:Zm00001d005189	Cadmium/zinc-transporting ATPase HMA2
CM004355.2	77456519	gene:Zm00001d009710	Putative DUF1221-domain containing protein kinase family protein
CM004353.2	136460607	gene:Zm00001d037816	C4-dicarboxylate transporter/malic acid transport protein isoform 1%253B C4-dicarboxylate transporter/malic acid transport protein isoform 2
CM004352.2	210154724	gene:Zm00001d017995	Chaperone protein dnaJ 16
CM004355.2	17136410	gene:Zm00001d008691	Autophagy-related protein 18c
CM004348.2	242910308	gene:Zm00001d032866	UDP-glycosyltransferase 86A2
CM004357.2	68391193	gene:Zm00001d024378	Probable xyloglucan endotransglucosylase/hydrolase protein 21
CM004352.2	124221504		
CM004357.2	137635275	gene:Zm00001d026128	Patched family protein
CM004355.2	171347149	gene:Zm00001d012199	CLP protease regulatory subunit CLPX3 mitochondrial
CM004350.2	222202192		
CM004352.2	219669005	gene:Zm00001d018443	Ankyrin repeat family protein
CM004350.2	222202694		
CM004353.2	136460596	gene:Zm00001d037816	C4-dicarboxylate transporter/malic acid transport protein isoform 1%253B C4-dicarboxylate transporter/malic acid transport protein isoform 2
CM004357.2	143205108	gene:Zm00001d026391	Acyl-CoA N-acyltransferases (NAT) superfamily protein
CM004357.2	141803331	gene:Zm00001d026326	F-box domain containing protein%253B F-box domain containing protein isoform 1%253B F-box domain containing protein isoform 2%253B F-box domain containing protein isoform 3%253B F-box domain containing protein isoform 4
CM004350.2	222880503		
CM004353.2	163606778	gene:Zm00001d038860	AT5g56980/MHM17_10
CM004357.2	13187318	gene:Zm00001d023669	Putative NAC domain transcription factor superfamily protein
CM004350.2	223317083	gene:Zm00001d044061	F-box domain containing protein
CM004357.2	133400442	gene:Zm00001d025951	kinesin-related protein15
CM004350.2	224980252	gene:Zm00001d044136	Glycerol-3-phosphate acyltransferase 1
CM004350.2	226083381	gene:Zm00001d044173	Probable desiccation-related protein LEA14
CM004354.2	22729907	gene:Zm00001d019226	Cadmium/zinc-transporting ATPase HMA2
CM004348.2	289792160	gene:Zm00001d034205	Probable xyloglucan glycosyltransferase 12
CM004350.2	219659746	gene:Zm00001d043955	Eukaryotic translation initiation factor 3 subunit D
CM004348.2	231485852	gene:Zm00001d032535	Tetratricopeptide repeat (TPR)-like superfamily protein
CM004354.2	46011359		
CM004357.2	127031834		
CM004350.2	222805805	gene:Zm00001d044045	GDSL esterase/lipase
CM004349.2	209846748	gene:Zm00001d006549	Formin-like protein 5
CM004357.2	144858427	gene:Zm00001d026487	Protein KAKU4
CM004352.2	18941331	gene:Zm00001d013750	ATPase E1
CM004349.2	63430089	gene:Zm00001d003852	Inhibitor of apoptosis-like protein
CM004352.2	19356284	gene:Zm00001d013757	DEK domain-containing chromatin associated protein
CM004349.2	201373742	gene:Zm00001d006197	Kinesin-like protein KIN-7G
CM004351.2	127370368	gene:Zm00001d050822	CLP protease regulatory subunit CLPX3 mitochondrial
CM004350.2	195826985	gene:Zm00001d043278	Protein UPSTREAM OF FLC
CM004357.2	140467920	gene:Zm00001d026252	Probable WRKY transcription factor 11
CM004350.2	224979758	gene:Zm00001d044136	Glycerol-3-phosphate acyltransferase 1
CM004352.2	124221988		
CM004348.2	283197840	gene:Zm00001d033991	Protein kinase superfamily protein
CM004350.2	222805850	gene:Zm00001d044045	GDSL esterase/lipase
CM004349.2	223308421		
CM004357.2	136994407	gene:Zm00001d026097	Transcription factor bHLH157
CM004348.2	116635583		
CM004357.2	140747348	gene:Zm00001d026265	26S proteasome non-ATPase regulatory subunit 1 homolog B
CM004351.2	172004820	gene:Zm00001d051672	LORELEI-LIKE-GPI ANCHORED PROTEIN 3
CM004356.2	159532707	gene:Zm00001d048440	Beta-galactosidase 5
CM004355.2	167752572	gene:Zm00001d012007	CBS domain-containing protein CBSCBSPB1
CM004350.2	222202627		
CM004353.2	163278762		
CM004350.2	222202559		
CM004352.2	24740634	gene:Zm00001d013919	Tetratricopeptide repeat (TPR)-like superfamily protein
CM004350.2	223784047	gene:Zm00001d044090	HD domain containing protein
CM004357.2	57874949		
CM004352.2	210151805	gene:Zm00001d017995	Chaperone protein dnaJ 16
CM004349.2	234597213	gene:Zm00001d007573	CDK5RAP1-like protein
CM004350.2	222804055	gene:Zm00001d044045	GDSL esterase/lipase
CM004353.2	93487977	gene:Zm00001d036672	Clathrin assembly protein
CM004357.2	138241737	gene:Zm00001d026153	SPT2 chromatin protein
CM004352.2	182376916	gene:Zm00001d017034	Fimbrin-1
CM004357.2	144858462	gene:Zm00001d026487	Protein KAKU4
CM004350.2	172579022	gene:Zm00001d042551	Integrin-linked protein kinase family
CM004355.2	120336576	gene:Zm00001d010558	Protein NETWORKED 2D
CM004351.2	3719249	gene:Zm00001d048774	Putative polyol transporter 1
CM004353.2	161219833	gene:Zm00001d038753	Ubiquitin domain-containing protein
CM004355.2	5402308	gene:Zm00001d008340	alpha/beta-Hydrolases superfamily protein
CM004350.2	164982609	gene:Zm00001d042343	CBS domain-containing protein CBSX6
CM004354.2	11870664	gene:Zm00001d018986	Protein WVD2-like 3
CM004351.2	251455505	gene:Zm00001d053961	Probable xyloglucan endotransglucosylase/hydrolase protein 30
CM004349.2	235293032	gene:Zm00001d007597	ABC family1
CM004350.2	222202599		
CM004350.2	222805786	gene:Zm00001d044045	GDSL esterase/lipase
CM004350.2	18839877	gene:Zm00001d039878	null
CM004352.2	219666155	gene:Zm00001d018443	Ankyrin repeat family protein
CM004355.2	17135817	gene:Zm00001d008691	Autophagy-related protein 18c
CM004348.2	4018632	gene:Zm00001d027362	F-box protein
CM004349.2	235292028	gene:Zm00001d007597	ABC family1
CM004357.2	134527465	gene:Zm00001d025991	ELMO/CED-12 family protein
CM004354.2	158010019	gene:Zm00001d021661	Brittle stalk-2-like protein 5
CM004352.2	178723950	gene:Zm00001d016879	Probable protein kinase
CM004353.2	119034797		
CM004348.2	50933964	gene:Zm00001d028906	null
CM004350.2	222202493		
CM004350.2	236889801	gene:Zm00001d044575	alpha/beta-Hydrolases superfamily protein
CM004357.2	143459326	gene:Zm00001d026405	Glutamyl-tRNA reductase
CM004348.2	279966556	gene:Zm00001d033879	BSD domain containing protein
CM004352.2	178724238	gene:Zm00001d016879	Probable protein kinase
CM004349.2	235292088	gene:Zm00001d007597	ABC family1
CM004349.2	13091149	gene:Zm00001d002458	Gamma-soluble NSF attachment protein
CM004357.2	144064180	gene:Zm00001d026445	E3 ubiquitin-protein ligase MBR2
CM004357.2	96654511	gene:Zm00001d024941	ELMO domain-containing protein 2%252C mRNA
CM004350.2	218880012	gene:Zm00001d043929	Fasciclin-like arabinogalactan protein 6
CM004357.2	143205081	gene:Zm00001d026391	Acyl-CoA N-acyltransferases (NAT) superfamily protein
CM004348.2	237879251	gene:Zm00001d032716	AGC (cAMP-dependent cGMP-dependent and protein kinase C) kinase family protein
CM004352.2	13872644	gene:Zm00001d013549	RING/U-box superfamily protein
CM004350.2	205181105	gene:Zm00001d043483	null
CM004353.2	165907886	gene:Zm00001d038991	Protein MALE DISCOVERER 2
CM004348.2	134136910		
CM004357.2	141564919	gene:Zm00001d026306	Putative leucine-rich repeat receptor-like protein kinase family protein
CM004350.2	223784045	gene:Zm00001d044090	HD domain containing protein
CM004353.2	125361075	gene:Zm00001d037546	null
CM004357.2	127031844		
CM004356.2	11468224	gene:Zm00001d045041	Phosphoinositide phosphatase SAC2
CM004348.2	291997366	gene:Zm00001d034319	Dihydroceramide fatty acyl 2-hydroxylase FAH1
CM004357.2	142044419	gene:Zm00001d026337	Starch synthase IIIb-1
CM004353.2	125361077	gene:Zm00001d037546	null
CM004350.2	172579030	gene:Zm00001d042551	Integrin-linked protein kinase family
CM004352.2	168311540	gene:Zm00001d016588	Glycerophosphodiester phosphodiesterase GDPD2
CM004355.2	5401690	gene:Zm00001d008340	alpha/beta-Hydrolases superfamily protein
CM004348.2	150500660	gene:Zm00001d030613	Phosphatidylinositol:ceramide inositolphosphotransferase 1
CM004356.2	141514991	gene:Zm00001d047699	U2 small nuclear ribonucleoprotein B''
CM004356.2	159654923	gene:Zm00001d048443	Putative vesicle-associated membrane protein family protein
CM004352.2	27500548		
CM004357.2	144858451	gene:Zm00001d026487	Protein KAKU4
CM004350.2	226401486	gene:Zm00001d044185	Calcium-dependent protein kinase 3
CM004350.2	222202807		
CM004357.2	137359238	gene:Zm00001d026124	Ser/Thr-rich protein T10 in DGCR region
CM004353.2	93487931	gene:Zm00001d036672	Clathrin assembly protein
CM004348.2	241217210	gene:Zm00001d032810	CHY-type/CTCHY-type/RING-type Zinc finger protein
CM004355.2	63374738	gene:Zm00001d009418	alpha/beta-Hydrolases superfamily protein
CM004354.2	133630132	gene:Zm00001d020839	null
CM004357.2	140597960	gene:Zm00001d026257	Mannosyl-oligosaccharide 12-alpha-mannosidase MNS1
CM004348.2	213147662	gene:Zm00001d032100	Probable pectinesterase/pectinesterase inhibitor 13
CM004357.2	135442869	gene:Zm00001d026042	Probable purine permease 11
CM004349.2	202435259	gene:Zm00001d006231	PLC-like phosphodiesterases superfamily protein
CM004353.2	113082468	gene:Zm00001d037212	Putative MADS-box transcription factor family protein
CM004353.2	162110215	gene:Zm00001d038806	Chaperone protein ClpB1
CM004350.2	223846865	gene:Zm00001d044093	CASP-like protein 4U1
CM004357.2	136992638	gene:Zm00001d026097	Transcription factor bHLH157
CM004353.2	165583081	gene:Zm00001d038969	Eukaryotic aspartyl protease family protein
CM004356.2	159532621	gene:Zm00001d048440	Beta-galactosidase 5
CM004350.2	223698939	gene:Zm00001d044088	Probable isoprenylcysteine alpha-carbonyl methylesterase ICMEL2
CM004357.2	135039026	gene:Zm00001d026020	Protein MULTIPLE CHLOROPLAST DIVISION SITE 1
CM004350.2	218880603	gene:Zm00001d043929	Fasciclin-like arabinogalactan protein 6
CM004357.2	137359256	gene:Zm00001d026124	Ser/Thr-rich protein T10 in DGCR region
CM004357.2	138241159	gene:Zm00001d026153	SPT2 chromatin protein
CM004350.2	177180437		
CM004348.2	52400259	gene:Zm00001d028926	Alkaline/neutral invertase A mitochondrial
CM004348.2	231815591	gene:Zm00001d032547	Expressed protein%3B  protein
CM004349.2	235293020	gene:Zm00001d007597	ABC family1
CM004357.2	143207114	gene:Zm00001d026392	LSM7-like%253B LSM7-like protein
CM004351.2	172006599	gene:Zm00001d051672	LORELEI-LIKE-GPI ANCHORED PROTEIN 3
CM004354.2	13960793	gene:Zm00001d019062	membrane H(+)-ATPase3
CM004350.2	195827087	gene:Zm00001d043278	Protein UPSTREAM OF FLC
CM004350.2	222202631		
CM004357.2	134895744		
CM004357.2	138242958	gene:Zm00001d026153	SPT2 chromatin protein
CM004356.2	145519793	gene:Zm00001d047855	Probable UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase SEC
CM004356.2	141514734	gene:Zm00001d047699	U2 small nuclear ribonucleoprotein B''
CM004357.2	12046144	gene:Zm00001d023648	Myosin-binding protein 7
CM004353.2	85147619	gene:Zm00001d036459	Protein kinase superfamily protein
CM004357.2	141573053	gene:Zm00001d026306	Putative leucine-rich repeat receptor-like protein kinase family protein
CM004349.2	207674821	gene:Zm00001d006447	GTPase activating protein
CM004357.2	144134427		
CM004352.2	18941298	gene:Zm00001d013750	ATPase E1
CM004354.2	171404510	gene:Zm00001d022182	alpha/beta-Hydrolases superfamily protein
CM004349.2	63429650	gene:Zm00001d003852	Inhibitor of apoptosis-like protein
CM004348.2	231815634	gene:Zm00001d032547	Expressed protein%3B  protein
CM004350.2	224979742	gene:Zm00001d044136	Glycerol-3-phosphate acyltransferase 1
CM004350.2	225326207	gene:Zm00001d044144	CTD-phosphatase-like protein
CM004357.2	142044444	gene:Zm00001d026337	Starch synthase IIIb-1
CM004357.2	141573110	gene:Zm00001d026306	Putative leucine-rich repeat receptor-like protein kinase family protein
CM004357.2	141803307	gene:Zm00001d026326	F-box domain containing protein%253B F-box domain containing protein isoform 1%253B F-box domain containing protein isoform 2%253B F-box domain containing protein isoform 3%253B F-box domain containing protein isoform 4
